commits,commits_per_month,changes,changes_per_commit,changes_per_month,grade
49,9,4482,91,896,9.45
26,5,455,17,91,5.65
46,9,2107,45,421,7.61
23,4,1268,55,253,6.86
48,9,1347,28,269,6.91
28,5,1806,64,361,7.47
14,2,1057,75,211,6.99
27,5,636,23,127,5.86
10,2,979,97,195,8.29
31,6,1084,34,216,6.55
24,4,547,22,109,5.52
36,7,273,7,54,5.65
16,3,922,57,184,6.8
37,7,323,8,64,5.69
28,5,1962,70,392,7.71
41,8,452,11,90,6.02
48,9,221,4,44,5.96
46,9,3953,85,790,9.21
13,2,542,41,108,5.7
41,8,313,7,62,5.86
42,8,3974,94,794,9.36
30,6,751,25,150,6.2
47,9,1520,32,304,7.08
37,7,1743,47,348,7.25
46,9,2018,43,403,7.53
38,7,3570,93,714,9.1
27,5,996,36,199,6.39
34,6,2878,84,575,8.5
39,7,1468,37,293,6.84
24,4,1182,49,236,6.59
39,7,2390,61,478,7.8
35,7,2815,80,563,8.61
12,2,284,23,56,5.05
29,5,203,7,40,5.13
29,5,1145,39,229,6.45
35,7,1376,39,275,6.96
50,10,2482,49,496,7.97
17,3,1675,98,335,8.38
20,4,1332,66,266,7.45
25,5,2040,81,408,8.25
30,6,500,16,100,5.85
40,8,3297,82,659,8.89
32,6,2566,80,513,8.36
43,8,1902,44,380,7.34
29,5,1687,58,337,7.21
34,6,171,5,34,5.31
19,3,431,22,86,5.23
11,2,364,33,72,5.56
28,5,892,31,178,6.16
19,3,449,23,89,5.25
23,4,685,29,137,5.83
35,7,1086,31,217,6.64
35,7,1319,37,263,6.89
42,8,2596,61,519,8.04
50,10,837,16,167,6.65
15,3,921,61,184,7.05
13,2,871,67,174,6.74
44,8,753,17,150,6.25
38,7,508,13,101,5.88
43,8,396,9,79,5.94
13,2,988,76,197,7.09
45,9,4455,99,891,9.76
16,3,1446,90,289,8.12
49,9,1650,33,330,7.13
45,9,1378,30,275,7.01
12,2,508,42,101,5.82
35,7,2936,83,587,8.74
29,5,693,23,138,5.81
38,7,3645,95,729,9.18
45,9,3282,72,656,8.7
28,5,403,14,80,5.46
23,4,1830,79,366,7.83
21,4,1566,74,313,7.71
23,4,1852,80,370,7.87
45,9,866,19,173,6.56
30,6,2156,71,431,8.06
13,2,907,69,181,6.83
23,4,1443,62,288,7.15
20,4,939,46,187,6.65
35,7,1179,33,235,6.73
37,7,1997,53,399,7.51
39,7,3856,98,771,9.29
27,5,2074,76,414,7.98
26,5,1099,42,219,6.64
11,2,995,90,199,7.87
47,9,3990,84,798,9.17
39,7,1392,35,278,6.77
24,4,1573,65,314,7.23
45,9,267,5,53,6.0
25,5,2351,94,470,8.76
39,7,1011,25,202,6.37
28,5,2586,92,517,8.59
32,6,2507,78,501,8.28
13,2,385,29,77,5.23
14,2,873,62,174,6.47
19,3,1631,85,326,7.75
22,4,1734,78,346,7.83
43,8,3267,75,653,8.6
17,3,686,40,137,6.05
11,2,551,50,110,6.26
45,9,1082,24,216,6.76
34,6,2236,65,447,7.74
35,7,3266,93,653,9.13
21,4,1155,55,231,6.94
34,6,1877,55,375,7.33
32,6,534,16,106,5.79
29,5,2720,93,544,8.62
10,2,132,13,26,4.89
12,2,665,55,133,6.36
22,4,2073,94,414,8.46
32,6,2899,90,579,8.76
39,7,293,7,58,5.62
15,3,278,18,55,5.31
31,6,1296,41,259,6.83
22,4,1125,51,225,6.74
16,3,974,60,194,6.92
43,8,2136,49,427,7.55
33,6,1020,30,204,6.36
11,2,131,11,26,4.7
26,5,2494,95,498,8.78
47,9,459,9,91,6.15
15,3,126,8,25,4.91
45,9,3879,86,775,9.24
35,7,2772,79,554,8.56
49,9,750,15,150,6.4
19,3,102,5,20,4.51
37,7,2283,61,456,7.82
17,3,542,31,108,5.69
15,3,220,14,44,5.17
26,5,1500,57,300,7.26
13,2,843,64,168,6.63
15,3,786,52,157,6.69
35,7,1077,30,215,6.61
19,3,1510,79,302,7.51
21,4,425,20,85,5.55
47,9,1393,29,278,6.96
36,7,921,25,184,6.39
38,7,2375,62,475,7.85
13,2,1036,79,207,7.23
23,4,264,11,52,5.08
26,5,808,31,161,6.2
18,3,122,6,24,4.61
26,5,695,26,139,6.02
50,10,652,13,130,6.51
30,6,546,18,109,5.92
25,5,1391,55,278,7.21
13,2,1251,96,250,7.9
27,5,2696,99,539,8.91
44,8,556,12,111,6.07
26,5,2228,85,445,8.37
47,9,3828,81,765,9.04
20,4,1071,53,214,6.93
39,7,1456,37,291,6.84
17,3,277,16,55,5.08
17,3,658,38,131,5.97
32,6,3013,94,602,8.92
34,6,1835,53,367,7.26
49,9,3032,61,606,8.25
50,10,3856,77,771,9.08
36,7,1922,53,384,7.51
32,6,982,30,196,6.36
40,8,3535,88,707,9.13
24,4,1479,61,295,7.07
43,8,1896,44,379,7.34
43,8,1785,41,357,7.23
36,7,1840,51,368,7.43
17,3,1120,65,224,7.06
21,4,242,11,48,5.18
46,9,4429,96,885,9.64
30,6,1863,62,372,7.68
39,7,2562,65,512,7.97
44,8,1930,43,386,7.32
42,8,337,8,67,5.89
20,4,245,12,49,5.29
47,9,1925,40,385,7.41
13,2,1202,92,240,7.74
50,10,1886,37,377,7.49
18,3,862,47,172,6.28
24,4,502,20,100,5.44
14,2,1361,97,272,7.87
24,4,1828,76,365,7.67
45,9,3058,67,611,8.5
49,9,2987,60,597,8.21
25,5,2323,92,464,8.7
16,3,105,6,21,4.77
25,5,1120,44,224,6.78
17,3,754,44,150,6.2
35,7,2713,77,542,8.49
47,9,1881,40,376,7.39
33,6,1829,55,365,7.34
22,4,987,44,197,6.47
22,4,359,16,71,5.32
11,2,683,62,136,6.73
45,9,3831,85,766,9.2
45,9,4482,99,896,9.77
33,6,2097,63,419,7.67
30,6,2506,83,501,8.53
25,5,2347,93,469,8.74
31,6,1381,44,276,6.95
18,3,595,33,119,5.71
36,7,436,12,87,5.86
12,2,1021,85,204,7.55
14,2,241,17,48,4.66
45,9,2367,52,473,7.89
41,8,3899,95,779,9.39
19,3,1752,92,350,8.02
15,3,260,17,52,5.29
32,6,979,30,195,6.36
44,8,3080,70,616,8.38
47,9,3420,72,684,8.69
40,8,2061,51,412,7.65
17,3,990,58,198,6.77
31,6,1107,35,221,6.59
44,8,2821,64,564,8.14
18,3,1064,59,212,6.74
11,2,848,77,169,7.33
18,3,1005,55,201,6.6
38,7,262,6,52,5.6
43,8,3868,89,773,9.16
19,3,1254,66,250,6.97
35,7,1049,29,209,6.57
21,4,941,44,188,6.52
43,8,923,21,184,6.42
44,8,1925,43,385,7.31
46,9,1460,31,292,7.05
34,6,2013,59,402,7.49
49,9,4895,99,979,9.77
42,8,226,5,45,5.78
23,4,1630,70,326,7.48
14,2,270,19,54,4.75
20,4,326,16,65,5.44
48,9,2756,57,551,8.08
46,9,3918,85,783,9.2
27,5,1505,55,301,7.15
29,5,2739,94,547,8.65
29,5,1844,63,368,7.41
37,7,146,3,29,5.5
30,6,2814,93,562,8.93
19,3,1314,69,262,7.1
27,5,2048,75,409,7.95
44,8,1858,42,371,7.26
21,4,896,42,179,6.44
36,7,1144,31,228,6.63
39,7,1881,48,376,7.28
26,5,2547,97,509,8.86
10,2,378,37,75,5.88
14,2,372,26,74,5.03
50,10,498,9,99,6.37
37,7,2882,77,576,8.47
37,7,3557,96,711,9.21
26,5,217,8,43,5.27
21,4,925,44,185,6.51
21,4,479,22,95,5.62
11,2,1057,96,211,8.1
16,3,339,21,67,5.34
33,6,3011,91,602,8.78
49,9,104,2,20,5.8
32,6,794,24,158,6.12
36,7,2568,71,513,8.23
10,2,714,71,142,7.24
40,8,1478,36,295,7.05
11,2,778,70,155,7.07
27,5,146,5,29,5.13
30,6,542,18,108,5.91
29,5,713,24,142,5.85
42,8,3464,82,692,8.87
50,10,3952,79,790,9.16
31,6,1725,55,345,7.39
21,4,992,47,198,6.63
34,6,1555,45,311,6.94
47,9,4658,99,931,9.76
15,3,106,7,21,4.86
23,4,1896,82,379,7.95
32,6,2164,67,432,7.84
39,7,3636,93,727,9.08
18,3,1342,74,268,7.35
11,2,270,24,54,5.23
12,2,686,57,137,6.43
31,6,332,10,66,5.58
13,2,808,62,161,6.53
49,9,2811,57,562,8.08
14,2,125,8,25,4.33
21,4,1295,61,259,7.2
30,6,1096,36,219,6.65
37,7,3251,87,650,8.87
49,9,1025,20,205,6.62
47,9,699,14,139,6.36
12,2,632,52,126,6.23
19,3,787,41,157,5.98
49,9,4100,83,820,9.13
36,7,3302,91,660,9.04
12,2,452,37,90,5.63
30,6,952,31,190,6.45
10,2,483,48,96,6.31
37,7,2599,70,519,8.17
34,6,1299,38,259,6.64
44,8,3586,81,717,8.83
36,7,2671,74,534,8.35
21,4,118,5,23,4.91
26,5,2345,90,469,8.57
10,2,256,25,51,5.4
39,7,2161,55,432,7.56
35,7,2183,62,436,7.88
32,6,2317,72,463,8.04
41,8,3252,79,650,8.76
18,3,1491,82,298,7.68
18,3,833,46,166,6.23
34,6,3150,92,630,8.82
37,7,3571,96,714,9.22
22,4,728,33,145,6.01
37,7,1047,28,209,6.49
30,6,145,4,29,5.38
48,9,1270,26,254,6.84
19,3,866,45,173,6.15
13,2,175,13,35,4.59
10,2,760,76,152,7.44
36,7,1849,51,369,7.43
29,5,2523,87,504,8.36
16,3,1317,82,263,7.8
29,5,2649,91,529,8.53
20,4,1983,99,396,8.76
16,3,1371,85,274,7.93
47,9,4230,90,846,9.39
36,7,3040,84,608,8.75
25,5,2281,91,456,8.64
35,7,3376,96,675,9.25
25,5,1585,63,317,7.53
18,3,1295,71,259,7.25
12,2,160,13,32,4.67
33,6,1646,49,329,7.11
42,8,407,9,81,5.95
17,3,859,50,171,6.45
43,8,3764,87,752,9.07
37,7,2601,70,520,8.18
17,3,1645,96,329,8.3
46,9,547,11,109,6.25
46,9,2379,51,475,7.85
37,7,3578,96,715,9.22
41,8,704,17,140,6.26
36,7,1267,35,253,6.79
39,7,658,16,131,6.0
32,6,2340,73,468,8.08
17,3,196,11,39,4.89
12,2,606,50,121,6.15
22,4,857,38,171,6.23
41,8,534,13,106,6.1
35,7,2036,58,407,7.72
20,4,1378,68,275,7.53
21,4,1222,58,244,7.07
45,9,1128,25,225,6.8
38,7,3559,93,711,9.09
43,8,3661,85,732,8.98
23,4,1373,59,274,7.03
14,2,854,61,170,6.42
29,5,2807,96,561,8.74
48,9,1122,23,224,6.72
16,3,473,29,94,5.67
21,4,1125,53,225,6.88
47,9,386,8,77,6.11
43,8,3222,74,644,8.56
11,2,746,67,149,6.95
23,4,1311,57,262,6.94
16,3,471,29,94,5.68
25,5,2046,81,409,8.26
47,9,781,16,156,6.44
41,8,1164,28,232,6.71
28,5,1603,57,320,7.19
50,10,3717,74,743,8.97
38,7,713,18,142,6.09
45,9,1211,26,242,6.86
43,8,4080,94,816,9.36
49,9,3514,71,702,8.65
16,3,260,16,52,5.16
15,3,246,16,49,5.24
50,10,216,4,43,6.16
36,7,2561,71,512,8.23
26,5,2276,87,455,8.45
16,3,315,19,63,5.29
38,7,1559,41,311,7.0
30,6,1185,39,237,6.77
20,4,261,13,52,5.31
10,2,236,23,47,5.32
14,2,1016,72,203,6.88
20,4,1369,68,273,7.52
25,5,2052,82,410,8.28
37,7,389,10,77,5.76
18,3,1249,69,249,7.15
22,4,1716,78,343,7.82
38,7,1443,37,288,6.86
37,7,546,14,109,5.94
17,3,1113,65,222,7.05
43,8,479,11,95,6.01
18,3,723,40,144,5.98
33,6,3051,92,610,8.83
37,7,2428,65,485,7.98
14,2,781,55,156,6.2
32,6,2181,68,436,7.88
34,6,1864,54,372,7.3
20,4,425,21,85,5.65
42,8,2374,56,474,7.83
49,9,1513,30,302,7.01
29,5,1471,50,294,6.9
20,4,1780,89,356,8.36
11,2,550,50,110,6.26
38,7,1245,32,249,6.66
21,4,806,38,161,6.27
41,8,1068,26,213,6.63
22,4,690,31,138,5.95
35,7,2196,62,439,7.89
17,3,578,34,115,5.79
29,5,1788,61,357,7.33
48,9,2562,53,512,7.92
20,4,1902,95,380,8.6
24,4,1832,76,366,7.67
12,2,1193,99,238,8.11
18,3,527,29,105,5.54
37,7,867,23,173,6.3
24,4,222,9,44,4.97
44,8,4038,91,807,9.23
32,6,1660,51,332,7.21
42,8,416,9,83,5.96
24,4,2176,90,435,8.24
25,5,752,30,150,6.2
26,5,1694,65,338,7.56
11,2,320,29,64,5.42
49,9,3380,68,676,8.54
33,6,144,4,28,5.25
20,4,1222,61,244,7.24
20,4,1685,84,337,8.17
14,2,181,12,36,4.48
50,10,3234,64,646,8.57
50,10,3306,66,661,8.64
28,5,1352,48,270,6.83
47,9,1276,27,255,6.88
14,2,167,11,33,4.42
44,8,3080,70,616,8.38
12,2,868,72,173,7.03
15,3,751,50,150,6.6
28,5,1933,69,386,7.66
16,3,1037,64,207,7.09
49,9,4342,88,868,9.33
30,6,760,25,152,6.21
48,9,471,9,94,6.17
27,5,354,13,70,5.43
48,9,3004,62,600,8.28
26,5,1335,51,267,7.01
28,5,512,18,102,5.62
15,3,1411,94,282,8.36
48,9,4543,94,908,9.57
43,8,3647,84,729,8.96
28,5,1150,41,230,6.55
10,2,532,53,106,6.52
42,8,1798,42,359,7.28
30,6,2920,97,584,9.09
36,7,826,22,165,6.28
14,2,1236,88,247,7.51
32,6,2646,82,529,8.45
24,4,1585,66,317,7.27
15,3,1380,92,276,8.28
49,9,3830,78,766,8.92
19,3,321,16,64,4.99
44,8,3176,72,635,8.46
27,5,806,29,161,6.11
36,7,2445,67,489,8.08
16,3,1326,82,265,7.81
37,7,1707,46,341,7.21
20,4,1797,89,359,8.37
27,5,206,7,41,5.21
14,2,1374,98,274,7.91
34,6,3344,98,668,9.05
13,2,296,22,59,4.95
45,9,2202,48,440,7.74
27,5,812,30,162,6.13
47,9,2177,46,435,7.64
35,7,2022,57,404,7.69
32,6,2231,69,446,7.93
12,2,127,10,25,4.53
38,7,2728,71,545,8.22
47,9,1144,24,228,6.75
41,8,1435,35,287,6.99
14,2,1114,79,222,7.15
16,3,1202,75,240,7.51
26,5,1291,49,258,6.93
13,2,289,22,57,4.92
14,2,760,54,152,6.15
21,4,1752,83,350,8.07
19,3,126,6,25,4.58
22,4,406,18,81,5.42
15,3,804,53,160,6.72
42,8,1977,47,395,7.46
50,10,4966,99,993,9.97
42,8,1826,43,365,7.31
46,9,4144,90,828,9.4
17,3,1526,89,305,8.02
19,3,1530,80,306,7.55
19,3,1429,75,285,7.34
32,6,1290,40,258,6.76
17,3,497,29,99,5.6
32,6,2621,81,524,8.41
21,4,558,26,111,5.79
29,5,462,15,92,5.49
41,8,2020,49,404,7.56
37,7,1427,38,285,6.9
33,6,2078,62,415,7.63
15,3,1265,84,253,7.97
44,8,1354,30,270,6.79
15,3,300,20,60,5.4
40,8,3677,91,735,9.26
14,2,529,37,105,5.47
49,9,3772,76,754,8.86
33,6,2208,66,441,7.79
15,3,899,59,179,6.97
28,5,2094,74,418,7.88
29,5,762,26,152,5.92
17,3,1184,69,236,7.21
15,3,587,39,117,6.16
40,8,953,23,190,6.53
17,3,925,54,185,6.61
24,4,1503,62,300,7.12
33,6,186,5,37,5.34
10,2,145,14,29,4.97
28,5,2143,76,428,7.95
33,6,3038,92,607,8.82
14,2,976,69,195,6.76
23,4,2170,94,434,8.43
20,4,685,34,137,6.17
23,4,1721,74,344,7.63
39,7,2786,71,557,8.2
25,5,2447,97,489,8.9
20,4,915,45,183,6.62
32,6,607,18,121,5.89
30,6,1591,53,318,7.32
33,6,2673,81,534,8.38
48,9,2950,61,590,8.24
27,5,944,34,188,6.3
20,4,388,19,77,5.55
10,2,722,72,144,7.28
30,6,2437,81,487,8.44
44,8,3455,78,691,8.71
12,2,551,45,110,5.96
16,3,1330,83,266,7.84
24,4,1343,55,268,6.84
23,4,1224,53,244,6.78
45,9,3213,71,642,8.65
38,7,464,12,92,5.83
35,7,972,27,194,6.49
24,4,1859,77,371,7.71
12,2,745,62,149,6.63
45,9,2871,63,574,8.34
10,2,929,92,185,8.09
18,3,221,12,44,4.86
15,3,868,57,173,6.89
26,5,1080,41,216,6.61
36,7,625,17,125,6.07
30,6,267,8,53,5.52
12,2,1043,86,208,7.6
39,7,1297,33,259,6.68
15,3,141,9,28,4.95
32,6,609,19,121,5.9
14,2,1075,76,215,7.04
10,2,980,98,196,8.32
47,9,3202,68,640,8.52
34,6,1777,52,355,7.21
46,9,2047,44,409,7.56
30,6,1287,42,257,6.89
46,9,106,2,21,5.86
34,6,1088,32,217,6.4
23,4,279,12,55,5.11
16,3,1532,95,306,8.33
49,9,319,6,63,6.02
34,6,2045,60,409,7.53
22,4,450,20,90,5.51
34,6,1878,55,375,7.33
48,9,3789,78,757,8.93
34,6,2423,71,484,7.97
23,4,1883,81,376,7.91
30,6,478,15,95,5.81
19,3,470,24,94,5.31
24,4,1013,42,202,6.3
15,3,406,27,81,5.68
17,3,360,21,72,5.29
36,7,506,14,101,5.94
42,8,3439,81,687,8.84
48,9,1875,39,375,7.36
42,8,1699,40,339,7.19
49,9,3669,74,733,8.77
16,3,805,50,161,6.52
47,9,1268,26,253,6.85
49,9,1963,40,392,7.39
14,2,1106,79,221,7.15
41,8,3395,82,679,8.89
40,8,1463,36,292,7.05
10,2,247,24,49,5.36
45,9,4276,95,855,9.6
35,7,2561,73,512,8.32
17,3,1393,81,278,7.7
22,4,1974,89,394,8.27
20,4,1997,99,399,8.77
18,3,446,24,89,5.36
18,3,1317,73,263,7.31
45,9,1162,25,232,6.81
17,3,1639,96,327,8.29
49,9,2179,44,435,7.56
23,4,905,39,181,6.23
10,2,690,69,138,7.16
46,9,2656,57,531,8.09
50,10,4046,80,809,9.22
45,9,2254,50,450,7.8
13,2,554,42,110,5.74
20,4,1897,94,379,8.57
31,6,1967,63,393,7.7
17,3,1266,74,253,7.41
35,7,1970,56,394,7.65
29,5,2655,91,531,8.54
28,5,270,9,54,5.28
24,4,972,40,194,6.23
14,2,229,16,45,4.6
35,7,3318,94,663,9.17
12,2,332,27,66,5.23
48,9,3901,81,780,9.04
47,9,4564,97,912,9.68
46,9,3684,80,736,9.0
30,6,2051,68,410,7.93
46,9,2096,45,419,7.61
46,9,4362,94,872,9.57
18,3,247,13,49,4.9
34,6,846,24,169,6.1
39,7,3747,96,749,9.2
39,7,1693,43,338,7.08
49,9,3562,72,712,8.69
20,4,1494,74,298,7.77
40,8,2275,56,455,7.86
47,9,3202,68,640,8.52
24,4,1758,73,351,7.55
36,7,3461,96,692,9.23
18,3,1664,92,332,8.07
34,6,2874,84,574,8.49
37,7,1573,42,314,7.06
14,2,163,11,32,4.4
42,8,2256,53,451,7.72
34,6,2131,62,426,7.62
34,6,2428,71,485,7.97
37,7,2615,70,523,8.19
50,10,252,5,50,6.18
28,5,1536,54,307,7.08
35,7,2179,62,435,7.88
28,5,418,14,83,5.47
47,9,2634,56,526,8.03
40,8,2758,68,551,8.34
26,5,263,10,52,5.34
40,8,890,22,178,6.48
50,10,4576,91,915,9.65
29,5,2488,85,497,8.3
34,6,2064,60,412,7.53
38,7,3603,94,720,9.14
44,8,3443,78,688,8.7
38,7,3105,81,621,8.62
14,2,1144,81,228,7.24
28,5,2797,99,559,8.88
37,7,1679,45,335,7.17
24,4,1847,76,369,7.68
50,10,4331,86,866,9.45
29,5,101,3,20,4.99
40,8,2538,63,507,8.13
46,9,3751,81,750,9.05
12,2,764,63,152,6.67
16,3,1305,81,261,7.77
32,6,1333,41,266,6.8
28,5,1969,70,393,7.71
36,7,1877,52,375,7.47
28,5,759,27,151,5.98
35,7,247,7,49,5.66
21,4,1585,75,317,7.75
14,2,808,57,161,6.28
49,9,1597,32,319,7.09
36,7,2091,58,418,7.71
29,5,135,4,27,5.06
24,4,2113,88,422,8.14
32,6,2071,64,414,7.73
30,6,1631,54,326,7.37
45,9,3735,83,747,9.12
37,7,3195,86,639,8.82
50,10,2910,58,582,8.32
10,2,814,81,162,7.64
22,4,448,20,89,5.49
38,7,3029,79,605,8.53
47,9,4628,98,925,9.72
19,3,217,11,43,4.77
26,5,2180,83,436,8.3
29,5,1550,53,310,7.01
39,7,168,4,33,5.49
24,4,1704,71,340,7.46
28,5,1808,64,361,7.47
25,5,1889,75,377,8.01
10,2,766,76,153,7.45
28,5,1633,58,326,7.23
28,5,1707,60,341,7.32
43,8,688,16,137,6.21
33,6,2454,74,490,8.1
25,5,1362,54,272,7.17
43,8,3531,82,706,8.86
38,7,2832,74,566,8.33
50,10,2339,46,467,7.85
43,8,3874,90,774,9.18
50,10,1399,27,279,7.09
16,3,732,45,146,6.32
24,4,2319,96,463,8.48
43,8,2413,56,482,7.82
34,6,414,12,82,5.59
20,4,258,12,51,5.27
48,9,3970,82,794,9.09
17,3,417,24,83,5.41
35,7,515,14,103,5.97
22,4,928,42,185,6.38
13,2,1079,83,215,7.37
11,2,870,79,174,7.42
34,6,1064,31,212,6.36
17,3,875,51,175,6.49
12,2,449,37,89,5.62
12,2,301,25,60,5.14
19,3,1433,75,286,7.34
26,5,2501,96,500,8.81
50,10,2128,42,425,7.69
32,6,2555,79,511,8.33
21,4,1190,56,238,7.0
32,6,599,18,119,5.88
49,9,141,2,28,5.88
45,9,1981,44,396,7.56
22,4,1042,47,208,6.58
16,3,383,23,76,5.44
21,4,996,47,199,6.63
42,8,2850,67,570,8.28
20,4,889,44,177,6.56
42,8,627,14,125,6.16
48,9,3258,67,651,8.49
22,4,1360,61,272,7.15
16,3,500,31,100,5.76
19,3,546,28,109,5.47
17,3,358,21,71,5.27
40,8,2285,57,457,7.88
21,4,1109,52,221,6.83
23,4,1335,58,267,6.98
20,4,1866,93,373,8.52
38,7,1444,38,288,6.88
39,7,188,4,37,5.5
38,7,3327,87,665,8.85
34,6,3029,89,605,8.68
27,5,1895,70,379,7.74
20,4,529,26,105,5.83
19,3,1178,62,235,6.81
24,4,2149,89,429,8.19
45,9,2072,46,414,7.64
25,5,1579,63,315,7.52
40,8,3535,88,707,9.13
36,7,1268,35,253,6.78
29,5,1444,49,288,6.85
47,9,3892,82,778,9.09
44,8,4375,99,875,9.55
30,6,2545,84,509,8.58
25,5,1486,59,297,7.37
38,7,3677,96,735,9.22
46,9,2079,45,415,7.6
18,3,358,19,71,5.15
15,3,377,25,75,5.59
30,6,758,25,151,6.2
33,6,320,9,64,5.51
36,7,2278,63,455,7.91
34,6,2544,74,508,8.1
18,3,287,15,57,4.99
45,9,2618,58,523,8.12
13,2,711,54,142,6.23
39,7,2108,54,421,7.51
36,7,558,15,111,5.98
10,2,106,10,21,4.79
24,4,265,11,53,5.07
33,6,2850,86,570,8.59
12,2,256,21,51,4.99
11,2,898,81,179,7.5
14,2,1135,81,227,7.23
25,5,1468,58,293,7.33
45,9,1199,26,239,6.85
49,9,1945,39,389,7.37
20,4,1467,73,293,7.72
15,3,957,63,191,7.13
34,6,3315,97,663,9.01
38,7,1423,37,284,6.85
18,3,965,53,193,6.52
42,8,3877,92,775,9.27
44,8,2079,47,415,7.46
28,5,2020,72,404,7.79
14,2,250,17,50,4.69
10,2,479,47,95,6.28
49,9,4266,87,853,9.28
26,5,1883,72,376,7.85
30,6,2811,93,562,8.93
14,2,248,17,49,4.66
33,6,2051,62,410,7.62
10,2,343,34,68,5.75
45,9,2723,60,544,8.21
29,5,2422,83,484,8.21
46,9,880,19,176,6.56
37,7,1590,42,318,7.07
16,3,535,33,107,5.84
39,7,1630,41,326,7.01
37,7,289,7,57,5.64
22,4,338,15,67,5.29
38,7,2614,68,522,8.09
16,3,1322,82,264,7.8
39,7,3487,89,697,8.92
43,8,770,17,154,6.28
25,5,344,13,68,5.51
46,9,1005,21,201,6.65
25,5,1337,53,267,7.13
39,7,1804,46,360,7.2
19,3,149,7,29,4.58
13,2,191,14,38,4.62
32,6,641,20,128,5.95
39,7,3268,83,653,8.69
50,10,1220,24,244,6.97
49,9,4082,83,816,9.12
15,3,1042,69,208,7.37
46,9,1036,22,207,6.69
20,4,1268,63,253,7.32
19,3,697,36,139,5.79
26,5,446,17,89,5.64
40,8,1760,44,352,7.36
42,8,3923,93,784,9.31
27,5,2094,77,418,8.02
27,5,272,10,54,5.32
10,2,648,64,129,6.97
14,2,860,61,172,6.44
36,7,558,15,111,5.98
14,2,734,52,146,6.07
15,3,128,8,25,4.88
15,3,142,9,28,4.94
41,8,2667,65,533,8.19
48,9,3982,82,796,9.09
42,8,1621,38,324,7.12
19,3,300,15,60,4.95
45,9,1841,40,368,7.42
21,4,1056,50,211,6.75
18,3,652,36,130,5.82
44,8,2457,55,491,7.79
14,2,824,58,164,6.32
19,3,494,26,98,5.36
39,7,2133,54,426,7.53
18,3,801,44,160,6.15
27,5,1242,46,248,6.77
18,3,1717,95,343,8.19
40,8,2021,50,404,7.61
23,4,628,27,125,5.74
31,6,2891,93,578,8.9
10,2,974,97,194,8.28
33,6,937,28,187,6.26
41,8,961,23,192,6.52
30,6,1750,58,350,7.53
33,6,270,8,54,5.46
24,4,204,8,40,4.92
41,8,1279,31,255,6.83
23,4,1009,43,201,6.39
10,2,466,46,93,6.25
19,3,846,44,169,6.11
45,9,3082,68,616,8.53
15,3,1291,86,258,8.04
12,2,459,38,91,5.65
34,6,1262,37,252,6.6
35,7,324,9,64,5.74
26,5,1335,51,267,7.01
15,3,543,36,108,6.03
49,9,3424,69,684,8.57
47,9,3167,67,633,8.48
33,6,982,29,196,6.31
26,5,1547,59,309,7.33
35,7,2126,60,425,7.81
12,2,223,18,44,4.85
26,5,1801,69,360,7.73
48,9,792,16,158,6.44
46,9,101,2,20,5.86
16,3,1166,72,233,7.41
26,5,753,28,150,6.09
11,2,494,44,98,6.02
16,3,731,45,146,6.33
19,3,166,8,33,4.66
43,8,4295,99,859,9.56
17,3,670,39,134,6.01
33,6,3102,94,620,8.9
34,6,1865,54,373,7.3
30,6,1826,60,365,7.62
47,9,4525,96,905,9.64
20,4,458,22,91,5.68
20,4,694,34,138,6.16
21,4,526,25,105,5.74
27,5,843,31,168,6.17
43,8,1871,43,374,7.31
24,4,774,32,154,5.9
22,4,267,12,53,5.17
40,8,2094,52,418,7.68
35,7,1504,42,300,7.09
17,3,877,51,175,6.49
28,5,1804,64,360,7.47
27,5,555,20,111,5.74
16,3,729,45,145,6.32
49,9,2092,42,418,7.49
13,2,535,41,107,5.7
19,3,1862,98,372,8.26
12,2,760,63,152,6.67
35,7,1677,47,335,7.3
20,4,982,49,196,6.76
40,8,3877,96,775,9.46
41,8,339,8,67,5.89
45,9,300,6,60,6.05
48,9,4424,92,884,9.48
36,7,3275,90,655,9.0
13,2,1299,99,259,8.03
10,2,578,57,115,6.69
24,4,1909,79,381,7.79
35,7,196,5,39,5.6
17,3,115,6,23,4.7
29,5,1684,58,336,7.2
14,2,1157,82,231,7.28
50,10,2562,51,512,8.04
19,3,1208,63,241,6.87
47,9,3091,65,618,8.41
19,3,1439,75,287,7.35
28,5,1755,62,351,7.4
45,9,438,9,87,6.16
32,6,2570,80,514,8.36
23,4,1131,49,226,6.62
41,8,1624,39,324,7.16
15,3,431,28,86,5.73
20,4,975,48,195,6.73
41,8,1810,44,362,7.35
50,10,3904,78,780,9.12
22,4,1208,54,241,6.87
49,9,165,3,33,5.92
25,5,1305,52,261,7.08
23,4,1649,71,329,7.51
28,5,1364,48,272,6.83
49,9,3601,73,720,8.73
37,7,3490,94,698,9.14
15,3,926,61,185,7.05
32,6,1586,49,317,7.12
38,7,2527,66,505,8.01
31,6,2677,86,535,8.62
47,9,1622,34,324,7.16
44,8,1829,41,365,7.23
33,6,3206,97,641,9.02
28,5,285,10,57,5.31
21,4,1684,80,336,7.94
35,7,1818,51,363,7.46
48,9,3796,79,759,8.96
22,4,1125,51,225,6.74
30,6,2939,97,587,9.1
14,2,838,59,167,6.36
36,7,825,22,165,6.28
