commits,commits_per_month,changes,changes_per_commit,changes_per_month,grade
81,13,1840,22,306,5.71
69,11,120,1,20,2.92
31,5,996,32,166,2.59
17,2,815,47,135,1.7
88,14,2093,23,348,6.31
87,14,2939,33,489,7.43
17,2,990,58,165,1.95
52,8,464,8,77,2.66
33,5,2794,84,465,5.06
31,5,1085,35,180,2.71
64,10,1102,17,183,4.01
44,7,755,17,125,2.77
57,9,766,13,127,3.29
27,4,1394,51,232,2.93
20,3,1866,93,311,3.33
35,5,2954,84,492,5.32
10,1,1403,140,233,2.29
3,0,664,221,110,1.09
17,2,1524,89,254,2.68
66,11,1726,26,287,5.01
96,16,1189,12,198,5.51
44,7,2262,51,377,4.81
100,16,1898,18,316,6.54
46,7,2118,46,353,4.65
52,8,1794,34,299,4.45
90,15,2702,30,450,7.3
79,13,2064,26,344,5.97
57,9,1384,24,230,4.12
82,13,2394,29,399,6.48
18,3,1458,81,243,2.73
10,1,922,92,153,1.61
9,1,885,98,147,1.55
5,0,2760,552,460,4.15
49,8,1617,33,269,4.16
18,3,2854,158,475,4.64
34,5,402,11,67,1.85
49,8,2186,44,364,4.92
37,6,2514,67,419,4.89
59,9,2188,37,364,5.24
61,10,465,7,77,3.09
63,10,1175,18,195,4.09
54,9,1435,26,239,4.14
98,16,2639,26,439,7.49
77,12,2740,35,456,6.71
23,3,1760,76,293,3.23
76,12,170,2,28,3.25
65,10,2837,43,472,6.36
42,7,305,7,50,2.12
62,10,725,11,120,3.46
60,10,2497,41,416,5.81
15,2,2022,134,337,3.34
53,8,548,10,91,2.8
29,4,458,15,76,1.7
27,4,1618,59,269,3.23
13,2,1641,126,273,2.78
14,2,700,50,116,1.49
78,13,1353,17,225,5.0
54,9,1278,23,213,3.92
16,2,500,31,83,1.26
64,10,853,13,142,3.68
26,4,2031,78,338,3.78
56,9,902,16,150,3.46
73,12,1752,24,292,5.31
65,10,1958,30,326,5.18
3,0,2699,899,449,4.26
9,1,771,85,128,1.39
83,13,1238,14,206,4.94
25,4,2945,117,490,5.0
79,13,1796,22,299,5.61
88,14,150,1,25,3.71
72,12,367,5,61,3.43
31,5,1668,53,278,3.5
73,12,2275,31,379,6.01
49,8,2093,42,348,4.8
75,12,2052,27,342,5.75
45,7,1141,25,190,3.31
88,14,2934,33,489,7.44
94,15,2044,21,340,6.49
74,12,1980,26,330,5.64
20,3,1757,87,292,3.17
11,1,1257,114,209,2.1
59,9,2435,41,405,5.58
41,6,1827,44,304,4.03
44,7,2618,59,436,5.28
94,15,1606,17,267,5.91
53,8,2625,49,437,5.59
37,6,1036,28,172,2.89
83,13,581,7,96,4.06
79,13,1039,13,173,4.6
84,14,2705,32,450,7.05
68,11,836,12,139,3.86
82,13,1396,17,232,5.14
64,10,1583,24,263,4.65
88,14,293,3,48,3.9
65,10,2126,32,354,5.4
61,10,149,2,24,2.67
65,10,2995,46,499,6.57
89,14,184,2,30,3.77
76,12,1391,18,231,4.88
18,3,1599,88,266,2.92
95,15,1966,20,327,6.41
36,6,1599,44,266,3.63
31,5,1353,43,225,3.08
16,2,1061,66,176,2.03
60,10,1156,19,192,4.0
66,11,2103,31,350,5.52
58,9,322,5,53,2.72
56,9,1646,29,274,4.46
59,9,2443,41,407,5.59
18,3,133,7,22,0.92
32,5,843,26,140,2.4
69,11,1593,23,265,4.89
69,11,1657,24,276,4.98
48,8,1715,35,285,4.27
20,3,1291,64,215,2.54
93,15,2432,26,405,6.99
66,11,1402,21,233,4.58
96,16,1253,13,208,5.6
39,6,870,22,145,2.7
28,4,2070,73,345,3.87
95,15,2185,23,364,6.7
27,4,1444,53,240,3.0
99,16,1250,12,208,5.65
98,16,1957,19,326,6.58
47,7,1247,26,207,3.49
22,3,1282,58,213,2.56
3,0,1501,500,250,2.4
90,15,1025,11,170,5.05
75,12,2430,32,405,6.26
54,9,760,14,126,3.23
82,13,2415,29,402,6.5
28,4,1862,66,310,3.59
82,13,1310,15,218,5.02
54,9,2414,44,402,5.45
44,7,2945,66,490,5.72
14,2,1859,132,309,3.09
27,4,370,13,61,1.54
85,14,804,9,134,4.53
44,7,490,11,81,2.41
31,5,1402,45,233,3.14
61,10,1630,26,271,4.66
98,16,463,4,77,4.58
76,12,2470,32,411,6.33
53,8,1797,33,299,4.48
53,8,968,18,161,3.36
35,5,1354,38,225,3.15
55,9,1636,29,272,4.42
66,11,1319,19,219,4.46
39,6,2520,64,420,4.93
100,16,2322,23,387,7.11
86,14,1985,23,330,6.13
18,3,2826,157,471,4.61
6,1,1736,289,289,2.75
92,15,313,3,52,4.13
66,11,2433,36,405,5.96
34,5,2720,80,453,4.98
92,15,786,8,131,4.77
58,9,1905,32,317,4.84
33,5,2253,68,375,4.33
26,4,2882,110,480,4.94
47,7,2076,44,346,4.61
94,15,2089,22,348,6.55
21,3,260,12,43,1.15
24,4,163,6,27,1.2
80,13,2866,35,477,7.07
50,8,109,2,18,2.15
35,5,2589,73,431,4.82
43,7,551,12,91,2.47
1,0,1494,1494,249,3.02
50,8,1324,26,220,3.78
18,3,2556,142,426,4.24
75,12,2845,37,474,6.82
53,8,2502,47,417,5.43
13,2,2396,184,399,3.83
16,2,2263,141,377,3.68
39,6,1769,45,294,3.92
10,1,1361,136,226,2.23
82,13,2116,25,352,6.1
83,13,674,8,112,4.19
33,5,852,25,142,2.44
74,12,483,6,80,3.63
37,6,2933,79,488,5.45
59,9,2976,50,496,6.31
56,9,2024,36,337,4.97
71,11,1550,21,258,4.87
7,1,2153,307,358,3.34
67,11,920,13,153,3.95
8,1,402,50,67,0.85
44,7,714,16,119,2.72
95,15,845,8,140,4.9
19,3,1419,74,236,2.69
71,11,383,5,63,3.31
48,8,1580,32,263,4.09
47,7,212,4,35,2.1
67,11,1833,27,305,5.18
10,1,1375,137,229,2.25
33,5,179,5,29,1.52
69,11,2516,36,419,6.13
50,8,2947,58,491,5.97
16,2,121,7,20,0.74
80,13,2086,26,347,6.02
41,6,1669,40,278,3.82
84,14,932,11,155,4.68
97,16,1829,18,304,6.39
37,6,2271,61,378,4.56
94,15,1846,19,307,6.23
18,3,2647,147,441,4.36
11,1,1861,169,310,2.94
64,10,1063,16,177,3.96
79,13,1591,20,265,5.34
48,8,827,17,137,3.07
27,4,1306,48,217,2.81
67,11,2162,32,360,5.62
51,8,1218,23,203,3.66
48,8,2021,42,336,4.68
57,9,690,12,115,3.19
22,3,343,15,57,1.28
47,7,682,14,113,2.73
46,7,1859,40,309,4.3
36,6,238,6,39,1.79
92,15,2400,26,400,6.93
85,14,625,7,104,4.29
14,2,2220,158,370,3.6
13,2,717,55,119,1.5
23,3,173,7,28,1.07
75,12,459,6,76,3.61
42,7,254,6,42,2.06
45,7,1531,34,255,3.84
84,14,2387,28,397,6.63
90,15,1882,20,313,6.2
4,0,1223,305,203,1.91
57,9,2685,47,447,5.87
48,8,1633,34,272,4.16
71,11,1264,17,210,4.49
18,3,1168,64,194,2.33
92,15,1234,13,205,5.37
68,11,1956,28,326,5.36
23,3,1172,50,195,2.43
59,9,2356,39,392,5.47
65,10,2921,44,486,6.47
96,16,1932,20,322,6.51
13,2,1583,121,263,2.7
34,5,1382,40,230,3.17
1,0,1201,1201,200,2.43
15,2,1787,119,297,3.01
37,6,2858,77,476,5.35
88,14,1350,15,225,5.32
80,13,2545,31,424,6.64
68,11,2063,30,343,5.5
82,13,2383,29,397,6.46
50,8,2965,59,494,5.99
82,13,2748,33,458,6.95
15,2,1360,90,226,2.42
31,5,556,17,92,2.0
11,1,1052,95,175,1.81
68,11,1413,20,235,4.63
16,2,128,8,21,0.74
80,13,289,3,48,3.61
28,4,1625,58,270,3.26
44,7,1248,28,208,3.44
10,1,2141,214,356,3.32
68,11,2201,32,366,5.69
5,0,2090,418,348,3.17
98,16,2210,22,368,6.92
7,1,1983,283,330,3.1
66,11,1800,27,300,5.11
64,10,480,7,80,3.17
6,1,1521,253,253,2.44
34,5,2821,82,470,5.12
7,1,653,93,108,1.19
72,12,492,6,82,3.6
74,12,1952,26,325,5.6
95,15,889,9,148,4.97
22,3,1829,83,304,3.31
30,5,920,30,153,2.47
74,12,1827,24,304,5.43
94,15,1977,21,329,6.4
78,13,2128,27,354,6.04
70,11,2373,33,395,5.96
55,9,1031,18,171,3.61
75,12,2774,36,462,6.72
89,14,2732,30,455,7.19
45,7,366,8,61,2.27
68,11,1875,27,312,5.25
83,13,546,6,91,4.02
32,5,186,5,31,1.52
42,7,817,19,136,2.82
75,12,2841,37,473,6.81
65,10,488,7,81,3.2
69,11,1205,17,200,4.37
75,12,339,4,56,3.45
10,1,444,44,74,0.95
62,10,1273,20,212,4.2
70,11,894,12,149,3.98
58,9,2054,35,342,5.05
46,7,1578,34,263,3.92
90,15,359,3,59,4.15
40,6,643,16,107,2.42
1,0,834,834,139,1.69
41,6,496,12,82,2.24
79,13,849,10,141,4.34
83,13,381,4,63,3.79
91,15,111,1,18,3.84
35,5,378,10,63,1.84
27,4,2852,105,475,4.91
3,0,1386,462,231,2.22
2,0,1158,579,193,1.97
47,7,995,21,165,3.15
82,13,2728,33,454,6.92
90,15,1712,19,285,5.97
98,16,2358,24,393,7.12
88,14,2811,31,468,7.28
57,9,1789,31,298,4.67
46,7,2186,47,364,4.74
39,6,2714,69,452,5.19
15,2,1044,69,174,1.99
70,11,2898,41,483,6.67
26,4,2350,90,391,4.21
62,10,2869,46,478,6.35
80,13,230,2,38,3.53
73,12,784,10,130,4.01
39,6,681,17,113,2.45
19,3,263,13,43,1.11
8,1,1054,131,175,1.78
60,10,1345,22,224,4.26
9,1,2936,326,489,4.44
3,0,620,206,103,1.02
5,0,148,29,24,0.31
51,8,1904,37,317,4.58
8,1,521,65,86,1.02
82,13,1040,12,173,4.66
17,2,2690,158,448,4.28
52,8,454,8,75,2.65
15,2,375,25,62,1.06
37,6,1485,40,247,3.49
96,16,2670,27,445,7.5
97,16,2116,21,352,6.77
95,15,1543,16,257,5.84
28,4,1529,54,254,3.13
79,13,2488,31,414,6.54
46,7,2210,48,368,4.77
73,12,721,9,120,3.93
66,11,455,6,75,3.3
8,1,445,55,74,0.91
19,3,1988,104,331,3.47
24,4,953,39,158,2.27
39,6,1482,38,247,3.53
46,7,1227,26,204,3.45
59,9,609,10,101,3.12
12,2,820,68,136,1.63
77,12,2129,27,354,5.89
70,11,759,10,126,3.79
11,1,825,75,137,1.49
23,3,292,12,48,1.23
81,13,1144,14,190,4.78
70,11,1997,28,332,5.45
4,0,780,195,130,1.25
23,3,2732,118,455,4.56
49,8,1602,32,267,4.14
70,11,537,7,89,3.49
88,14,457,5,76,4.12
12,2,1129,94,188,2.06
18,3,1058,58,176,2.18
58,9,2503,43,417,5.65
32,5,335,10,55,1.72
7,1,1237,176,206,2.03
71,11,1928,27,321,5.38
62,10,476,7,79,3.13
57,9,1271,22,211,3.97
38,6,2240,58,373,4.53
86,14,126,1,21,3.64
83,13,714,8,119,4.24
21,3,2915,138,485,4.77
38,6,1917,50,319,4.1
26,4,2572,98,428,4.51
27,4,1904,70,317,3.62
97,16,261,2,43,4.29
20,3,1397,69,232,2.68
89,14,1134,12,189,5.05
58,9,186,3,31,2.54
27,4,862,31,143,2.21
61,10,178,2,29,2.71
41,6,1770,43,295,3.96
49,8,1638,33,273,4.19
87,14,411,4,68,4.04
72,12,2557,35,426,6.37
7,1,1421,203,236,2.29
47,7,1307,27,217,3.57
93,15,535,5,89,4.45
11,1,1163,105,193,1.96
18,3,2013,111,335,3.49
94,15,1020,10,170,5.12
67,11,916,13,152,3.94
96,16,1752,18,292,6.27
10,1,2472,247,412,3.79
71,11,979,13,163,4.11
59,9,1618,27,269,4.48
75,12,206,2,34,3.27
11,1,1755,159,292,2.79
21,3,503,23,83,1.48
91,15,898,9,149,4.9
69,11,2448,35,408,6.04
82,13,2946,35,491,7.22
31,5,1261,40,210,2.95
12,2,1651,137,275,2.78
89,14,2469,27,411,6.84
30,5,2572,85,428,4.71
17,2,2995,176,499,4.7
33,5,1504,45,250,3.32
15,2,592,39,98,1.36
57,9,1687,29,281,4.53
6,1,2833,472,472,4.34
52,8,2455,47,409,5.34
21,3,706,33,117,1.76
99,16,2277,23,379,7.03
43,7,2089,48,348,4.55
49,8,2672,54,445,5.58
94,15,430,4,71,4.33
49,8,119,2,19,2.14
64,10,2952,46,492,6.5
51,8,570,11,95,2.79
53,8,2944,55,490,6.02
17,2,366,21,61,1.09
82,13,2134,26,355,6.13
9,1,1712,190,285,2.71
37,6,2202,59,367,4.47
31,5,2179,70,363,4.2
52,8,2688,51,448,5.66
44,7,1587,36,264,3.89
45,7,1104,24,184,3.26
69,11,2313,33,385,5.86
94,15,2957,31,492,7.72
67,11,727,10,121,3.69
2,0,2673,1336,445,4.5
9,1,488,54,81,0.99
31,5,2531,81,421,4.67
33,5,956,28,159,2.58
99,16,2563,25,427,7.41
24,4,2545,106,424,4.44
16,2,2433,152,405,3.91
41,6,972,23,162,2.88
66,11,1034,15,172,4.08
16,2,2253,140,375,3.67
6,1,2554,425,425,3.93
76,12,1784,23,297,5.41
92,15,451,4,75,4.32
55,9,673,12,112,3.13
99,16,1949,19,324,6.59
14,2,504,36,84,1.23
98,16,900,9,150,5.17
14,2,1574,112,262,2.7
30,5,2794,93,465,5.01
64,10,2549,39,424,5.95
89,14,2427,27,404,6.78
61,10,697,11,116,3.41
63,10,597,9,99,3.31
13,2,2850,219,475,4.46
6,1,2340,390,390,3.63
36,6,2720,75,453,5.15
74,12,2282,30,380,6.04
48,8,567,11,94,2.72
23,3,2206,95,367,3.84
22,3,1285,58,214,2.57
31,5,2268,73,378,4.32
98,16,2849,29,474,7.77
6,1,1389,231,231,2.25
26,4,133,5,22,1.2
6,1,2361,393,393,3.66
48,8,1378,28,229,3.81
50,8,1999,39,333,4.69
26,4,2733,105,455,4.73
80,13,1797,22,299,5.63
59,9,843,14,140,3.44
17,2,2459,144,409,3.96
72,12,2257,31,376,5.97
24,4,1537,64,256,3.07
50,8,1328,26,221,3.79
40,6,616,15,102,2.38
94,15,2322,24,387,6.87
20,3,277,13,46,1.15
26,4,2939,113,489,5.01
25,4,833,33,138,2.13
44,7,724,16,120,2.73
98,16,2664,27,444,7.53
54,9,130,2,21,2.38
46,7,691,15,115,2.73
11,1,2915,265,485,4.41
93,15,292,3,48,4.12
18,3,2164,120,360,3.7
53,8,1155,21,192,3.61
7,1,1468,209,244,2.36
76,12,173,2,28,3.25
9,1,762,84,127,1.38
61,10,636,10,106,3.32
11,1,1582,143,263,2.55
71,11,1444,20,240,4.73
41,6,1163,28,193,3.14
87,14,248,2,41,3.82
72,12,844,11,140,4.07
68,11,2272,33,378,5.78
92,15,1828,19,304,6.16
41,6,201,4,33,1.84
56,9,2251,40,375,5.27
56,9,2606,46,434,5.75
66,11,1467,22,244,4.66
98,16,966,9,161,5.25
81,13,1911,23,318,5.81
8,1,1732,216,288,2.74
1,0,457,457,76,0.94
35,5,2422,69,403,4.6
81,13,1014,12,169,4.61
91,15,2803,30,467,7.45
92,15,318,3,53,4.14
71,11,1816,25,302,5.23
54,9,763,14,127,3.23
15,2,2347,156,391,3.78
61,10,2490,40,415,5.82
39,6,2346,60,391,4.7
47,7,396,8,66,2.35
76,12,509,6,84,3.7
43,7,2287,53,381,4.82
78,13,2852,36,475,7.01
81,13,2226,27,371,6.23
77,12,2562,33,427,6.48
41,6,641,15,106,2.43
9,1,794,88,132,1.42
51,8,2165,42,360,4.93
95,15,1206,12,201,5.39
91,15,1599,17,266,5.84
45,7,695,15,115,2.71
65,10,2465,37,410,5.86
87,14,2081,23,346,6.28
76,12,467,6,77,3.64
95,15,2786,29,464,7.51
1,0,2201,2201,366,4.43
34,5,614,18,102,2.13
16,2,572,35,95,1.35
86,14,1596,18,266,5.61
53,8,2024,38,337,4.78
13,2,1862,143,310,3.09
98,16,2087,21,347,6.75
69,11,587,8,97,3.54
37,6,1866,50,311,4.01
100,16,2968,29,494,7.97
88,14,2604,29,434,7.0
82,13,2282,27,380,6.32
32,5,2627,82,437,4.82
51,8,1775,34,295,4.41
5,0,2944,588,490,4.42
38,6,2000,52,333,4.21
70,11,1448,20,241,4.72
16,2,2975,185,495,4.66
51,8,2204,43,367,4.99
89,14,684,7,114,4.45
91,15,1807,19,301,6.12
18,3,1515,84,252,2.81
70,11,2150,30,358,5.66
56,9,2747,49,457,5.94
43,7,1438,33,239,3.67
48,8,2060,42,343,4.73
72,12,2011,27,335,5.64
57,9,2124,37,354,5.12
89,14,334,3,55,3.97
50,8,2850,57,475,5.84
73,12,1514,20,252,4.99
43,7,361,8,60,2.22
16,2,955,59,159,1.88
26,4,1998,76,333,3.74
39,6,1085,27,180,2.99
26,4,639,24,106,1.89
93,15,466,5,77,4.36
69,11,521,7,86,3.45
35,5,2117,60,352,4.18
85,14,1535,18,255,5.51
74,12,1581,21,263,5.1
3,0,2376,792,396,3.76
4,0,1742,435,290,2.69
99,16,312,3,52,4.4
47,7,1601,34,266,3.97
13,2,2574,198,429,4.08
53,8,1612,30,268,4.23
2,0,892,446,148,1.53
50,8,1708,34,284,4.3
22,3,637,28,106,1.68
45,7,215,4,35,2.06
50,8,1502,30,250,4.02
41,6,824,20,137,2.68
53,8,2853,53,475,5.9
65,10,2093,32,348,5.36
37,6,1086,29,181,2.96
90,15,1470,16,245,5.65
84,14,2932,34,488,7.36
47,7,993,21,165,3.15
90,15,2050,22,341,6.42
93,15,1757,18,292,6.09
27,4,1563,57,260,3.16
35,5,1211,34,201,2.96
10,1,1193,119,198,1.99
29,4,517,17,86,1.78
8,1,2637,329,439,4.02
72,12,1674,23,279,5.19
30,5,2644,88,440,4.81
49,8,2443,49,407,5.27
54,9,1245,23,207,3.88
50,8,2251,45,375,5.03
17,2,1044,61,174,2.02
35,5,1765,50,294,3.71
66,11,135,2,22,2.87
98,16,695,7,115,4.89
39,6,901,23,150,2.75
9,1,1543,171,257,2.48
94,15,255,2,42,4.09
43,7,2271,52,378,4.8
82,13,1886,23,314,5.79
2,0,2236,1118,372,3.77
41,6,536,13,89,2.29
29,4,1924,66,320,3.69
93,15,2508,26,418,7.1
5,0,959,191,159,1.5
84,14,1500,17,250,5.44
13,2,2335,179,389,3.74
25,4,1528,61,254,3.08
99,16,152,1,25,4.18
59,9,2133,36,355,5.17
83,13,884,10,147,4.47
29,4,323,11,53,1.51
37,6,2769,74,461,5.23
80,13,917,11,152,4.45
62,10,601,9,100,3.3
63,10,1189,18,198,4.11
99,16,1030,10,171,5.36
26,4,2968,114,494,5.05
41,6,136,3,22,1.75
40,6,1591,39,265,3.7
14,2,2492,178,415,3.97
38,6,2752,72,458,5.23
30,5,110,3,18,1.37
32,5,1084,33,180,2.73
23,3,2059,89,343,3.64
1,0,2091,2091,348,4.21
81,13,1011,12,168,4.6
52,8,2171,41,361,4.96
76,12,511,6,85,3.7
54,9,429,7,71,2.78
37,6,1763,47,293,3.87
26,4,2669,102,444,4.64
61,10,445,7,74,3.07
54,9,609,11,101,3.02
82,13,1997,24,332,5.94
83,13,860,10,143,4.44
85,14,1775,20,295,5.83
89,14,536,6,89,4.25
90,15,2816,31,469,7.45
99,16,1692,17,282,6.25
98,16,2333,23,388,7.08
63,10,352,5,58,2.98
82,13,2424,29,404,6.52
31,5,2933,94,488,5.22
76,12,118,1,19,3.18
7,1,2754,393,459,4.2
32,5,367,11,61,1.76
70,11,880,12,146,3.95
32,5,2466,77,411,4.6
34,5,1422,41,237,3.23
18,3,1849,102,308,3.27
35,5,373,10,62,1.83
78,13,2895,37,482,7.07
48,8,414,8,69,2.52
93,15,1852,19,308,6.21
55,9,2008,36,334,4.92
41,6,1272,31,212,3.29
32,5,318,9,53,1.7
26,4,2436,93,406,4.33
45,7,819,18,136,2.88
93,15,2616,28,436,7.24
39,6,780,20,130,2.58
19,3,671,35,111,1.67
74,12,2538,34,423,6.39
3,0,2674,891,445,4.22
33,5,1913,57,318,3.87
88,14,1939,22,323,6.11
70,11,2943,42,490,6.73
64,10,1487,23,247,4.52
91,15,2332,25,388,6.82
32,5,2305,72,384,4.39
96,16,907,9,151,5.13
42,7,2537,60,422,5.13
4,0,1371,342,228,2.14
40,6,2869,71,478,5.42
49,8,711,14,118,2.94
94,15,2738,29,456,7.42
93,15,846,9,141,4.87
42,7,298,7,49,2.11
61,10,2411,39,401,5.71
89,14,2420,27,403,6.77
65,10,2472,38,412,5.87
5,0,244,48,40,0.45
87,14,788,9,131,4.55
69,11,1079,15,179,4.2
66,11,2688,40,448,6.31
57,9,553,9,92,3.01
3,0,2080,693,346,3.3
92,15,1922,20,320,6.29
17,2,280,16,46,0.97
72,12,2505,34,417,6.3
77,12,1926,25,321,5.62
55,9,1967,35,327,4.87
2,0,915,457,152,1.57
96,16,2136,22,356,6.78
23,3,2674,116,445,4.48
65,10,1513,23,252,4.58
96,16,404,4,67,4.46
62,10,950,15,158,3.77
81,13,1866,23,311,5.75
47,7,759,16,126,2.84
1,0,358,358,59,0.74
78,13,2738,35,456,6.86
16,2,735,45,122,1.58
12,2,2510,209,418,3.98
78,13,2708,34,451,6.82
24,4,2616,109,436,4.54
3,0,1503,501,250,2.4
79,13,864,10,144,4.36
26,4,840,32,140,2.16
31,5,1225,39,204,2.9
72,12,1584,22,264,5.07
96,16,1293,13,215,5.65
10,1,2279,227,379,3.51
86,14,2700,31,450,7.09
47,7,1244,26,207,3.49
100,16,1518,15,253,6.03
95,15,1696,17,282,6.05
61,10,2081,34,346,5.26
46,7,2373,51,395,4.99
15,2,886,59,147,1.77
16,2,1975,123,329,3.29
61,10,1042,17,173,3.87
40,6,1304,32,217,3.31
84,14,2399,28,399,6.64
91,15,492,5,82,4.35
38,6,1163,30,193,3.08
90,15,1821,20,303,6.11
33,5,828,25,138,2.41
5,0,1655,331,275,2.53
47,7,1646,35,274,4.03
94,15,1940,20,323,6.35
83,13,2592,31,432,6.76
11,1,2179,198,363,3.38
40,6,2133,53,355,4.43
86,14,806,9,134,4.55
58,9,2592,44,432,5.77
72,12,155,2,25,3.14
9,1,2954,328,492,4.46
100,16,1935,19,322,6.59
71,11,1164,16,194,4.36
31,5,839,27,139,2.38
90,15,162,1,27,3.89
73,12,1608,22,268,5.12
42,7,299,7,49,2.12
56,9,2167,38,361,5.16
6,1,889,148,148,1.53
71,11,465,6,77,3.42
22,3,2491,113,415,4.21
34,5,1066,31,177,2.74
68,11,657,9,109,3.62
33,5,2161,65,360,4.21
6,1,2819,469,469,4.32
46,7,2021,43,336,4.52
48,8,2599,54,433,5.46
59,9,323,5,53,2.74
45,7,311,6,51,2.19
3,0,2498,832,416,3.95
77,12,2974,38,495,7.03
26,4,2494,95,415,4.41
91,15,2088,22,348,6.49
53,8,1139,21,189,3.59
30,5,131,4,21,1.4
20,3,2886,144,481,4.72
97,16,1373,14,228,5.78
93,15,519,5,86,4.43
39,6,807,20,134,2.62
26,4,2479,95,413,4.39
36,6,803,22,133,2.55
67,11,2359,35,393,5.88
31,5,925,29,154,2.5
12,2,297,24,49,0.9
25,4,1567,62,261,3.13
54,9,436,8,72,2.79
49,8,2379,48,396,5.18
72,12,720,10,120,3.91
23,3,226,9,37,1.14
95,15,2739,28,456,7.44
48,8,1583,32,263,4.09
5,0,2555,511,425,3.85
17,2,739,43,123,1.6
46,7,1190,25,198,3.4
97,16,335,3,55,4.39
63,10,2199,34,366,5.46
17,2,380,22,63,1.11
75,12,1807,24,301,5.42
70,11,2591,37,431,6.25
9,1,2801,311,466,4.25
98,16,2009,20,334,6.65
39,6,984,25,164,2.86
63,10,807,12,134,3.59
75,12,2090,27,348,5.8
74,12,1956,26,326,5.61
30,5,734,24,122,2.22
84,14,966,11,161,4.73
56,9,1760,31,293,4.61
37,6,869,23,144,2.66
44,7,327,7,54,2.19
70,11,1276,18,212,4.49
92,15,2463,26,410,7.01
4,0,1376,344,229,2.14
18,3,160,8,26,0.95
85,14,882,10,147,4.63
95,15,135,1,22,3.95
5,0,1373,274,228,2.11
71,11,722,10,120,3.76
68,11,1814,26,302,5.17
24,4,450,18,75,1.59
47,7,2632,56,438,5.36
54,9,1829,33,304,4.66
20,3,375,18,62,1.29
98,16,1141,11,190,5.49
59,9,2359,39,393,5.48
42,7,274,6,45,2.08
28,4,1127,40,187,2.59
5,0,639,127,106,1.04
26,4,881,33,146,2.21
43,7,681,15,113,2.65
85,14,280,3,46,3.82
79,13,1277,16,212,4.92
31,5,2062,66,343,4.04
27,4,1575,58,262,3.18
55,9,2831,51,471,6.03
23,3,2410,104,401,4.12
44,7,1851,42,308,4.25
31,5,347,11,57,1.71
49,8,1861,37,310,4.49
100,16,1852,18,308,6.48
76,12,1286,16,214,4.74
22,3,2324,105,387,3.98
29,4,1201,41,200,2.71
44,7,217,4,36,2.05
20,3,2380,119,396,4.03
56,9,2193,39,365,5.19
47,7,1380,29,230,3.67
82,13,2895,35,482,7.15
66,11,2861,43,476,6.54
46,7,2058,44,343,4.57
20,3,1762,88,293,3.18
54,9,2318,42,386,5.32
24,4,222,9,37,1.28
75,12,715,9,119,3.96
56,9,779,13,129,3.29
18,3,2198,122,366,3.75
39,6,1034,26,172,2.92
59,9,665,11,110,3.2
81,13,410,5,68,3.79
89,14,773,8,128,4.56
90,15,410,4,68,4.22
84,14,2454,29,409,6.72
72,12,1992,27,332,5.61
6,1,1930,321,321,3.03
57,9,580,10,96,3.04
57,9,1875,32,312,4.78
12,2,1374,114,229,2.4
36,6,1641,45,273,3.69
77,12,1831,23,305,5.5
78,13,2330,29,388,6.31
9,1,1799,199,299,2.83
61,10,490,8,81,3.13
52,8,1317,25,219,3.81
58,9,1257,21,209,3.97
40,6,2113,52,352,4.4
94,15,734,7,122,4.74
16,2,2482,155,413,3.98
29,4,1259,43,209,2.78
4,0,2968,742,494,4.53
76,12,1995,26,332,5.7
75,12,1420,18,236,4.9
58,9,2364,40,394,5.46
99,16,2198,22,366,6.92
98,16,2546,25,424,7.37
45,7,2240,49,373,4.79
48,8,964,20,160,3.26
92,15,1982,21,330,6.37
5,0,1178,235,196,1.83
48,8,505,10,84,2.64
70,11,2939,41,489,6.72
81,13,1652,20,275,5.46
19,3,1281,67,213,2.51
82,13,1888,23,314,5.8
83,13,2955,35,492,7.25
30,5,951,31,158,2.51
90,15,752,8,125,4.68
3,0,1780,593,296,2.83
69,11,2328,33,388,5.88
25,4,847,33,141,2.15
69,11,2312,33,385,5.86
52,8,2071,39,345,4.83
53,8,669,12,111,2.96
100,16,196,1,32,4.26
79,13,2532,32,422,6.6
43,7,959,22,159,3.03
90,15,935,10,155,4.93
100,16,1218,12,203,5.63
38,6,653,17,108,2.39
13,2,385,29,64,1.04
2,0,965,482,160,1.65
91,15,2863,31,477,7.53
1,0,2069,2069,344,4.17
28,4,585,20,97,1.85
62,10,2291,36,381,5.57
58,9,199,3,33,2.55
4,0,2911,727,485,4.45
49,8,2514,51,419,5.37
94,15,2426,25,404,7.01
39,6,2326,59,387,4.67
44,7,231,5,38,2.06
22,3,2215,100,369,3.84
81,13,1951,24,325,5.86
99,16,1431,14,238,5.9
95,15,127,1,21,3.94
81,13,2196,27,366,6.19
78,13,592,7,98,3.98
100,16,1412,14,235,5.89
95,15,1628,17,271,5.96
83,13,2045,24,340,6.02
40,6,2034,50,339,4.3
61,10,1751,28,291,4.82
3,0,418,139,69,0.71
10,1,1309,130,218,2.16
37,6,1838,49,306,3.97
60,10,953,15,158,3.73
50,8,2229,44,371,5.0
90,15,1723,19,287,5.98
97,16,588,6,98,4.73
84,14,2334,27,389,6.56
7,1,2271,324,378,3.51
28,4,1469,52,244,3.05
52,8,1420,27,236,3.95
97,16,2645,27,440,7.48
46,7,902,19,150,3.01
45,7,2082,46,347,4.58
37,6,1978,53,329,4.16
22,3,1493,67,248,2.85
36,6,2330,64,388,4.62
35,5,963,27,160,2.63
